uid,community_schooltype,county,api,variable_name,percentage
776,Suburban_E,Howard Cassady,622.0005973,colgrad,2.432668704
776,Suburban_E,Howard Cassady,622.0005973,fullqual,83.84995714
777,Suburban_E,Chris Ward,768.1027906,meals,10.44309719
777,Suburban_E,Chris Ward,768.1027906,colgrad,37.15758013
777,Suburban_E,Chris Ward,768.1027906,fullqual,95.04271999
778,Rural_E,Mike Nugent,790.6851991,meals,23.25124163
778,Rural_E,Mike Nugent,790.6851991,colgrad,50.58954677
778,Rural_E,Mike Nugent,790.6851991,fullqual,90.55611958
779,Suburban_E,Jim Lachey,561.8150991,meals,82.95828446
779,Suburban_E,Jim Lachey,561.8150991,colgrad,9.427674582
779,Suburban_E,Jim Lachey,561.8150991,fullqual,95.88390686
780,Suburban_E,Orlando Pace,504.9104161,meals,99.76588422
780,Suburban_E,Orlando Pace,504.9104161,colgrad,10.1523991
780,Suburban_E,Orlando Pace,504.9104161,fullqual,96.41307545
781,Suburban_E,Wes Fesler,808.3196173,meals,6.104169134
781,Suburban_E,Wes Fesler,808.3196173,colgrad,36.9377251
781,Suburban_E,Wes Fesler,808.3196173,fullqual,87.13110395
782,Suburban_M,Bob Ferguson,832.2096316,meals,17.46308198
782,Suburban_M,Bob Ferguson,832.2096316,colgrad,31.67306744
782,Suburban_M,Bob Ferguson,832.2096316,fullqual,96.84955568
783,Suburban_E,Howard Cassady,793.3883698,meals,29.97881637
783,Suburban_E,Howard Cassady,793.3883698,colgrad,38.91192006
783,Suburban_E,Howard Cassady,793.3883698,fullqual,94.69772634
784,Urban_E,Cris Carter,568.9548895,meals,94.70513372
784,Urban_E,Cris Carter,568.9548895,colgrad,6.247075644
784,Urban_E,Cris Carter,568.9548895,fullqual,99.32553969
785,Urban_M,Jim Otis,661.8648417,meals,64.41358305
785,Urban_M,Jim Otis,661.8648417,colgrad,18.65024048
785,Urban_M,Jim Otis,661.8648417,fullqual,89.86057098
786,Urban_E,Dan Wilkinson,759.7784949,meals,40.70601189
786,Urban_E,Dan Wilkinson,759.7784949,colgrad,34.71725979
786,Urban_E,Dan Wilkinson,759.7784949,fullqual,93.12554634
787,Suburban_H,Marcus Marek,677.3867691,meals,21.84564134
787,Suburban_H,Marcus Marek,677.3867691,colgrad,32.08809758
787,Suburban_H,Marcus Marek,677.3867691,fullqual,98.5345905
788,Suburban_E,Bob Ferguson,824.7947967,meals,21.89792891
788,Suburban_E,Bob Ferguson,824.7947967,colgrad,26.59215559
788,Suburban_E,Bob Ferguson,824.7947967,fullqual,96.07907582
789,Suburban_E,Joey Bosa,681.1257512,meals,40.67682272
789,Suburban_E,Joey Bosa,681.1257512,colgrad,32.30884501
789,Suburban_E,Joey Bosa,681.1257512,fullqual,89.56141224
790,Suburban_E,Mike Nugent,531.2448329,meals,91.22834285
790,Suburban_E,Mike Nugent,531.2448329,colgrad,5.574943489
790,Suburban_E,Mike Nugent,531.2448329,fullqual,79.67196062
791,Suburban_E,Archie Griffin,598.5621358,meals,70.40542813
791,Suburban_E,Archie Griffin,598.5621358,colgrad,10.14773514
791,Suburban_E,Archie Griffin,598.5621358,fullqual,90.32901451
792,Suburban_E,Ken Fritz,687.5958884,meals,46.76503185
792,Suburban_E,Ken Fritz,687.5958884,colgrad,28.05697532
792,Suburban_E,Ken Fritz,687.5958884,fullqual,98.49210127
793,Urban_E,Shawn Springs,634.0485963,meals,77.38520515
793,Urban_E,Shawn Springs,634.0485963,colgrad,19.09709432
793,Urban_E,Shawn Springs,634.0485963,fullqual,95.04757291
794,Suburban_E,Warren Namling,497.4350878,meals,93.42155915
794,Suburban_E,Warren Namling,497.4350878,colgrad,15.77477429
794,Suburban_E,Warren Namling,497.4350878,fullqual,74.08755843
795,Urban_E,Gaylord Stinchcomb,621.4015714,meals,40.99865095
795,Urban_E,Gaylord Stinchcomb,621.4015714,colgrad,17.83869276
795,Urban_E,Gaylord Stinchcomb,621.4015714,fullqual,78.02311382
796,Suburban_E,Keith Byars,722.4447702,meals,29.05510431
796,Suburban_E,Keith Byars,722.4447702,colgrad,25.86372214
796,Suburban_E,Keith Byars,722.4447702,fullqual,95.15638032
797,Suburban_E,Tom Tupa,680.6484955,meals,32.00040869
797,Suburban_E,Tom Tupa,680.6484955,colgrad,21.18158707
797,Suburban_E,Tom Tupa,680.6484955,fullqual,85.11889713
798,Suburban_E,Jim Stillwagon,591.2638526,meals,94.78596321
798,Suburban_E,Jim Stillwagon,591.2638526,colgrad,4.592420988
798,Suburban_E,Jim Stillwagon,591.2638526,fullqual,83.22332506
799,Urban_E,Jim Stillwagon,731.0342686,meals,61.74547167
799,Urban_E,Jim Stillwagon,731.0342686,colgrad,22.40619889
799,Urban_E,Jim Stillwagon,731.0342686,fullqual,99.82467611
800,Urban_E,Mike Vrabel,718.3493882,meals,50.24637799
800,Urban_E,Mike Vrabel,718.3493882,colgrad,7.930791679
800,Urban_E,Mike Vrabel,718.3493882,fullqual,88.81092261
801,Urban_E,A.J. Hawk,811.9511288,meals,26.46174009
801,Urban_E,A.J. Hawk,811.9511288,colgrad,41.44971385
801,Urban_E,A.J. Hawk,811.9511288,fullqual,85.54975624
802,Suburban_E,Chris Ward,562.9970295,meals,72.79855569
802,Suburban_E,Chris Ward,562.9970295,colgrad,26.45797413
802,Suburban_E,Chris Ward,562.9970295,fullqual,82.6186201
803,Suburban_H,Charles Harley,767.9442916,meals,20.6606345
803,Suburban_H,Charles Harley,767.9442916,colgrad,23.3493589
803,Suburban_H,Charles Harley,767.9442916,fullqual,90.44164642
804,Urban_E,Marcus Marek,431.9311671,meals,99.51439828
804,Urban_E,Marcus Marek,431.9311671,colgrad,5.480353618
804,Urban_E,Marcus Marek,431.9311671,fullqual,79.55590515
805,Suburban_E,Keith Byars,708.7288782,meals,33.38528236
805,Suburban_E,Keith Byars,708.7288782,colgrad,16.88199063
805,Suburban_E,Keith Byars,708.7288782,fullqual,97.70161579
806,Suburban_E,Gaylord Stinchcomb,595.2384582,meals,52.99510786
806,Suburban_E,Gaylord Stinchcomb,595.2384582,colgrad,7.866722006
806,Suburban_E,Gaylord Stinchcomb,595.2384582,fullqual,88.5107855
807,Suburban_E,A.J. Hawk,779.1687929,meals,38.39448779
807,Suburban_E,A.J. Hawk,779.1687929,colgrad,20.26192429
807,Suburban_E,A.J. Hawk,779.1687929,fullqual,98.14210027
808,Rural_M,Malik Hooker,507.3965881,meals,73.46032185
808,Rural_M,Malik Hooker,507.3965881,colgrad,19.27923821
808,Rural_M,Malik Hooker,507.3965881,fullqual,69.78731605
809,Urban_E,Charles Bolen,804.9653761,meals,34.6548574
809,Urban_E,Charles Bolen,804.9653761,colgrad,29.85385381
809,Urban_E,Charles Bolen,804.9653761,fullqual,98.21707273
810,Urban_E,Steve Myers,447.2351854,meals,95.12354366
810,Urban_E,Steve Myers,447.2351854,colgrad,3.998986305
810,Urban_E,Steve Myers,447.2351854,fullqual,76.22469721
811,Suburban_E,Shawn Springs,701.0436531,meals,55.74728614
811,Suburban_E,Shawn Springs,701.0436531,colgrad,17.99046224
811,Suburban_E,Shawn Springs,701.0436531,fullqual,99.14907814
812,Suburban_E,Iolas Huffman,732.5403979,meals,45.47529088
812,Suburban_E,Iolas Huffman,732.5403979,colgrad,36.83686813
812,Suburban_E,Iolas Huffman,732.5403979,fullqual,94.94782379
813,Suburban_E,Wyatt Davis,581.6778793,meals,87.05119372
813,Suburban_E,Wyatt Davis,581.6778793,colgrad,7.021738757
813,Suburban_E,Wyatt Davis,581.6778793,fullqual,86.25782475
814,Urban_E,Randy Gradishar,822.344276,meals,14.97997362
814,Urban_E,Randy Gradishar,822.344276,colgrad,13.96620012
814,Urban_E,Randy Gradishar,822.344276,fullqual,90.41745385
815,Urban_E,Bob Ferguson,821.2552906,meals,16.30701849
815,Urban_E,Bob Ferguson,821.2552906,colgrad,16.92006766
815,Urban_E,Bob Ferguson,821.2552906,fullqual,89.82691483
816,Suburban_H,Lecharles Bentley,523.1309967,meals,72.49287881
816,Suburban_H,Lecharles Bentley,523.1309967,colgrad,22.3566097
816,Suburban_H,Lecharles Bentley,523.1309967,fullqual,96.9857748
817,Suburban_E,Gomer Jones,791.3258432,meals,13.00583181
817,Suburban_E,Gomer Jones,791.3258432,colgrad,18.50840677
817,Suburban_E,Gomer Jones,791.3258432,fullqual,95.76816039
818,Suburban_E,Pat Elflein,889.3203958,meals,8.059897344
818,Suburban_E,Pat Elflein,889.3203958,colgrad,42.23369339
818,Suburban_E,Pat Elflein,889.3203958,fullqual,99.70015586
819,Suburban_E,Tom Cousineau,580.6224732,meals,82.37420858
819,Suburban_E,Tom Cousineau,580.6224732,colgrad,2.130162865
819,Suburban_E,Tom Cousineau,580.6224732,fullqual,57.52279536
820,Suburban_E,Joey Bosa,727.4251524,meals,35.44201117
820,Suburban_E,Joey Bosa,727.4251524,colgrad,41.04907009
820,Suburban_E,Joey Bosa,727.4251524,fullqual,99.54046664
821,Urban_H,Charles Harley,621.4124894,meals,58.1131005
821,Urban_H,Charles Harley,621.4124894,colgrad,10.3168562
821,Urban_H,Charles Harley,621.4124894,fullqual,77.08218561
822,Suburban_M,Chris Spielman,719.5727758,meals,35.57239843
822,Suburban_M,Chris Spielman,719.5727758,colgrad,18.44271917
822,Suburban_M,Chris Spielman,719.5727758,fullqual,81.92995577
823,Suburban_E,Bob Ferguson,829.2837955,meals,23.63056042
823,Suburban_E,Bob Ferguson,829.2837955,colgrad,43.74791583
823,Suburban_E,Bob Ferguson,829.2837955,fullqual,88.73870954
824,Suburban_E,Howard Cassady,511.1312483,meals,98.28205314
824,Suburban_E,Howard Cassady,511.1312483,colgrad,17.27352383
824,Suburban_E,Howard Cassady,511.1312483,fullqual,58.72207678
825,Rural_E,Howard Cassady,492.3966665,meals,90.87774022
825,Rural_E,Howard Cassady,492.3966665,colgrad,9.285484247
825,Rural_E,Howard Cassady,492.3966665,fullqual,46.29262228
826,Suburban_E,Marcus Marek,551.9188152,meals,65.16917108
826,Suburban_E,Marcus Marek,551.9188152,colgrad,7.110997222
826,Suburban_E,Marcus Marek,551.9188152,fullqual,92.69180078
827,Urban_M,Bob Ferguson,807.1615648,meals,21.98808668
827,Urban_M,Bob Ferguson,807.1615648,colgrad,21.09995567
827,Urban_M,Bob Ferguson,807.1615648,fullqual,98.23415659
828,Urban_E,Denzel Ward,598.583498,meals,83.9857501
828,Urban_E,Denzel Ward,598.583498,colgrad,9.293065957
828,Urban_E,Denzel Ward,598.583498,fullqual,79.19763825
829,Rural_E,Charles Harley,742.267114,meals,36.2308285
829,Rural_E,Charles Harley,742.267114,colgrad,24.89833767
829,Rural_E,Charles Harley,742.267114,fullqual,79.25675608
830,Suburban_H,Billy Price,495.9728349,meals,93.57446036
830,Suburban_H,Billy Price,495.9728349,colgrad,16.14699375
830,Suburban_H,Billy Price,495.9728349,fullqual,86.68183757
831,Suburban_M,Charles Harley,592.8960952,meals,87.42698785
831,Suburban_M,Charles Harley,592.8960952,colgrad,11.87528635
831,Suburban_M,Charles Harley,592.8960952,fullqual,88.7576461
832,Rural_E,Malcolm Jenkins,837.547034,meals,21.89279506
832,Rural_E,Malcolm Jenkins,837.547034,colgrad,27.865239
832,Rural_E,Malcolm Jenkins,837.547034,fullqual,92.92532357
833,Rural_E,Gaylord Stinchcomb,650.7989757,meals,46.11086964
833,Rural_E,Gaylord Stinchcomb,650.7989757,colgrad,20.26879619
833,Rural_E,Gaylord Stinchcomb,650.7989757,fullqual,99.98373369
834,Suburban_M,Andy Katzenmoyer,631.2960002,meals,64.32283169
834,Suburban_M,Andy Katzenmoyer,631.2960002,colgrad,19.3437772
834,Suburban_M,Andy Katzenmoyer,631.2960002,fullqual,67.86138664
835,Urban_E,Jack Dugger,521.7756331,meals,75.41599628
835,Urban_E,Jack Dugger,521.7756331,colgrad,10.97486841
835,Urban_E,Jack Dugger,521.7756331,fullqual,78.0929919
836,Suburban_E,James Laurinaitis,821.204802,meals,27.38256096
836,Suburban_E,James Laurinaitis,821.204802,colgrad,36.84190779
836,Suburban_E,James Laurinaitis,821.204802,fullqual,99.73126056
837,Urban_M,Marcus Marek,562.5098994,meals,60.44858503
837,Urban_M,Marcus Marek,562.5098994,colgrad,28.50193758
837,Urban_M,Marcus Marek,562.5098994,fullqual,86.21271275
838,Suburban_E,Dave Foley,794.3287171,meals,26.85484972
838,Suburban_E,Dave Foley,794.3287171,colgrad,27.63503475
838,Suburban_E,Dave Foley,794.3287171,fullqual,74.98892336
839,Rural_E,Iolas Huffman,493.7138906,meals,89.00497765
839,Rural_E,Iolas Huffman,493.7138906,colgrad,2.26314526
839,Rural_E,Iolas Huffman,493.7138906,fullqual,54.10891144
840,Suburban_H,Howard Cassady,551.6798767,meals,88.19426438
840,Suburban_H,Howard Cassady,551.6798767,colgrad,8.82579946
840,Suburban_H,Howard Cassady,551.6798767,fullqual,90.36848941
841,Urban_E,Warren Namling,779.5090981,meals,11.99013365
841,Urban_E,Warren Namling,779.5090981,colgrad,42.69056141
841,Urban_E,Warren Namling,779.5090981,fullqual,86.89577173
842,Suburban_E,Keith Byars,665.5741901,meals,45.92600758
842,Suburban_E,Keith Byars,665.5741901,colgrad,18.9505629
842,Suburban_E,Keith Byars,665.5741901,fullqual,92.78609522
843,Suburban_E,Wes Fesler,594.6418715,meals,70.00021241
843,Suburban_E,Wes Fesler,594.6418715,colgrad,11.564857
843,Suburban_E,Wes Fesler,594.6418715,fullqual,83.9964161
844,Rural_E,Tom Tupa,663.0861901,meals,26.60018494
844,Rural_E,Tom Tupa,663.0861901,colgrad,18.74151338
844,Rural_E,Tom Tupa,663.0861901,fullqual,70.44636531
845,Suburban_M,Wyatt Davis,660.7956127,meals,54.03742411
845,Suburban_M,Wyatt Davis,660.7956127,colgrad,10.01974404
845,Suburban_M,Wyatt Davis,660.7956127,fullqual,86.95704019
846,Suburban_E,Steve Myers,514.8004207,meals,77.46244532
846,Suburban_E,Steve Myers,514.8004207,colgrad,9.818208349
846,Suburban_E,Steve Myers,514.8004207,fullqual,81.716101
847,Rural_M,Warren Amling,641.5416533,meals,53.85517047
847,Rural_M,Warren Amling,641.5416533,colgrad,8.859078844
847,Rural_M,Warren Amling,641.5416533,fullqual,74.26153941
848,Rural_E,Ed Hess,685.5256593,meals,54.46294835
848,Rural_E,Ed Hess,685.5256593,colgrad,31.61954271
848,Rural_E,Ed Hess,685.5256593,fullqual,98.29509606
849,Suburban_E,Cris Carter,519.0996095,meals,95.3053093
849,Suburban_E,Cris Carter,519.0996095,colgrad,6.955972807
849,Suburban_E,Cris Carter,519.0996095,fullqual,74.99062135
850,Suburban_E,Mike Nugent,793.8112131,meals,14.21357885
850,Suburban_E,Mike Nugent,793.8112131,colgrad,19.942865
850,Suburban_E,Mike Nugent,793.8112131,fullqual,99.09204623
851,Suburban_M,Will Allen,608.8392163,meals,81.62348859
851,Suburban_M,Will Allen,608.8392163,colgrad,27.13836588
851,Suburban_M,Will Allen,608.8392163,fullqual,76.00710911
852,Suburban_H,Tom Tupa,622.7291166,meals,44.15924714
852,Suburban_H,Tom Tupa,622.7291166,colgrad,12.38332171
852,Suburban_H,Tom Tupa,622.7291166,fullqual,95.24125529
853,Rural_E,Jack Tatum,592.424765,meals,94.80470407
853,Rural_E,Jack Tatum,592.424765,colgrad,4.591751069
853,Rural_E,Jack Tatum,592.424765,fullqual,99.9054982
854,Urban_E,Ed Hess,843.8970415,meals,2.743259096
854,Urban_E,Ed Hess,843.8970415,colgrad,40.25951502
854,Urban_E,Ed Hess,843.8970415,fullqual,99.78045461
855,Suburban_E,Terry Glenn,580.906727,meals,73.21385986
855,Suburban_E,Terry Glenn,580.906727,colgrad,28.51302788
855,Suburban_E,Terry Glenn,580.906727,fullqual,92.252847
856,Suburban_E,Marcus Marek,676.4984038,meals,25.73867375
856,Suburban_E,Marcus Marek,676.4984038,colgrad,12.51691877
856,Suburban_E,Marcus Marek,676.4984038,fullqual,99.50602318
857,Suburban_E,Dave Foley,642.6975257,meals,65.96857142
857,Suburban_E,Dave Foley,642.6975257,colgrad,2.315727246
857,Suburban_E,Dave Foley,642.6975257,fullqual,67.5708783
858,Urban_E,Billy Price,653.5679922,meals,52.92808411
858,Urban_E,Billy Price,653.5679922,colgrad,19.37094345
858,Urban_E,Billy Price,653.5679922,fullqual,89.54933594
859,Suburban_M,Mike Doss,750.4561236,meals,3.785759863
859,Suburban_M,Mike Doss,750.4561236,colgrad,33.1733348
859,Suburban_M,Mike Doss,750.4561236,fullqual,99.01904648
860,Suburban_E,Tom Tupa,512.818762,meals,79.64610583
860,Suburban_E,Tom Tupa,512.818762,colgrad,9.415208618
860,Suburban_E,Tom Tupa,512.818762,fullqual,73.24740705
861,Rural_E,Jim Lachey,509.5992587,meals,92.4827806
861,Rural_E,Jim Lachey,509.5992587,colgrad,10.14344712
861,Rural_E,Jim Lachey,509.5992587,fullqual,83.22621358
862,Suburban_M,Chris Spielman,771.5802094,meals,28.52894049
862,Suburban_M,Chris Spielman,771.5802094,colgrad,17.84506949
862,Suburban_M,Chris Spielman,771.5802094,fullqual,97.75521822
863,Suburban_E,Howard Cassady,606.7438017,meals,79.87937483
863,Suburban_E,Howard Cassady,606.7438017,colgrad,1.773619663
863,Suburban_E,Howard Cassady,606.7438017,fullqual,93.53695049
864,Urban_E,Bob Ferguson,610.3786523,meals,87.52377075
864,Urban_E,Bob Ferguson,610.3786523,colgrad,7.877100501
864,Urban_E,Bob Ferguson,610.3786523,fullqual,88.29038818
865,Suburban_E,Chris Spielman,854.9323119,meals,9.506200743
865,Suburban_E,Chris Spielman,854.9323119,colgrad,39.1840616
865,Suburban_E,Chris Spielman,854.9323119,fullqual,92.77466685
866,Rural_E,Wyatt Davis,551.9205017,meals,89.11646809
866,Rural_E,Wyatt Davis,551.9205017,colgrad,9.461540694
866,Rural_E,Wyatt Davis,551.9205017,fullqual,71.97641261
867,Suburban_E,Marcus Marek,765.1049345,meals,0.767395901
867,Suburban_E,Marcus Marek,765.1049345,colgrad,33.96139129
867,Suburban_E,Marcus Marek,765.1049345,fullqual,94.8497736
868,Urban_E,Archie Griffin,587.616523,meals,71.58594283
868,Urban_E,Archie Griffin,587.616523,colgrad,7.717355639
868,Urban_E,Archie Griffin,587.616523,fullqual,85.55496451
869,Rural_M,Shawn Springs,733.4046024,meals,41.27049441
869,Rural_M,Shawn Springs,733.4046024,colgrad,23.6185701
869,Rural_M,Shawn Springs,733.4046024,fullqual,99.96561538
870,Suburban_E,Tom Cousineau,849.7765924,meals,14.72546957
870,Suburban_E,Tom Cousineau,849.7765924,colgrad,20.35189018
870,Suburban_E,Tom Cousineau,849.7765924,fullqual,88.74812904
871,Suburban_E,Jack Tatum,772.387674,meals,38.02352205
871,Suburban_E,Jack Tatum,772.387674,colgrad,27.35023287
871,Suburban_E,Jack Tatum,772.387674,fullqual,99.83696852
872,Suburban_H,Antoine Winfield,818.4561457,meals,18.37500539
872,Suburban_H,Antoine Winfield,818.4561457,colgrad,52.54507809
872,Suburban_H,Antoine Winfield,818.4561457,fullqual,87.04266685
873,Suburban_E,Iolas Huffman,744.3535598,meals,19.63443374
873,Suburban_E,Iolas Huffman,744.3535598,colgrad,12.68465865
873,Suburban_E,Iolas Huffman,744.3535598,fullqual,80.13591117
874,Suburban_M,Randy Gradishar,608.6511709,meals,80.23758859
874,Suburban_M,Randy Gradishar,608.6511709,colgrad,10.99956675
874,Suburban_M,Randy Gradishar,608.6511709,fullqual,78.85691464
875,Suburban_E,Malcolm Jenkins,702.0840654,meals,65.43940376
875,Suburban_E,Malcolm Jenkins,702.0840654,colgrad,13.63537654
875,Suburban_E,Malcolm Jenkins,702.0840654,fullqual,93.60895952
876,Suburban_E,Chris Spielman,762.9972961,meals,36.06719216
876,Suburban_E,Chris Spielman,762.9972961,colgrad,18.88719766
876,Suburban_E,Chris Spielman,762.9972961,fullqual,95.201072
877,Suburban_M,Randy Gradishar,805.7549302,meals,16.95191206
877,Suburban_M,Randy Gradishar,805.7549302,colgrad,15.38960972
877,Suburban_M,Randy Gradishar,805.7549302,fullqual,92.91939619
878,Suburban_H,Terry Glenn,711.0930647,meals,11.33864643
878,Suburban_H,Terry Glenn,711.0930647,colgrad,18.81214818
878,Suburban_H,Terry Glenn,711.0930647,fullqual,99.8596946
879,Rural_E,Vic Janowicz,916.3562771,meals,9.674281091
879,Rural_E,Vic Janowicz,916.3562771,colgrad,45.41800509
879,Rural_E,Vic Janowicz,916.3562771,fullqual,99.56137199
880,Rural_H,Malcolm Jenkins,552.8318868,meals,69.36090798
880,Rural_H,Malcolm Jenkins,552.8318868,colgrad,12.51128411
880,Rural_H,Malcolm Jenkins,552.8318868,fullqual,43.04959402
881,Suburban_E,A.J. Hawk,725.0876067,meals,50.85876156
881,Suburban_E,A.J. Hawk,725.0876067,colgrad,4.102144149
881,Suburban_E,A.J. Hawk,725.0876067,fullqual,97.51258983
882,Suburban_M,A.J. Hawk,638.5188233,meals,80.58902919
882,Suburban_M,A.J. Hawk,638.5188233,colgrad,19.43651431
882,Suburban_M,A.J. Hawk,638.5188233,fullqual,92.32179123
883,Urban_E,Will Allen,624.4221696,meals,85.14083568
883,Urban_E,Will Allen,624.4221696,colgrad,14.30816243
883,Urban_E,Will Allen,624.4221696,fullqual,89.83241947
884,Suburban_M,Chris Spielman,730.873355,meals,30.8944786
884,Suburban_M,Chris Spielman,730.873355,colgrad,21.69486093
884,Suburban_M,Chris Spielman,730.873355,fullqual,78.15075637
885,Suburban_E,Eddie George,860.4027387,meals,3.025083547
885,Suburban_E,Eddie George,860.4027387,colgrad,41.42946248
885,Suburban_E,Eddie George,860.4027387,fullqual,98.80485578
886,Rural_H,Archie Griffin,622.0785492,meals,56.60662532
886,Rural_H,Archie Griffin,622.0785492,colgrad,17.51577144
886,Rural_H,Archie Griffin,622.0785492,fullqual,95.11729335
887,Rural_E,Orlando Pace,781.2384391,meals,11.30438829
887,Rural_E,Orlando Pace,781.2384391,colgrad,50.19432528
887,Rural_E,Orlando Pace,781.2384391,fullqual,90.03358883
888,Suburban_E,Charles Harley,643.6087074,meals,75.45834256
888,Suburban_E,Charles Harley,643.6087074,colgrad,11.88981907
